atributo,classe
-87.903.933.251.899.000,0
507.680.101.519.905.000,1.000.000.000.000.000.000
10.682.301.418.363.400,0
187.395.935.737.476.000,0
-68.974.387.946.922.200,0
-1.753.501.640.097.280,0
-12.407.330.578.617.200,0
188.224.541.351.069.000,1.000.000.000.000.000.000
35.843.824.251.450.600,0
-90.615.834.417.953.300,0
-158.787.837.405.048.000,0
332.919.955.035.637.000,1.000.000.000.000.000.000
116.100.327.797.803.000,0
-132.744.233.416.770.000,0
263.609.437.621.277.000,1.000.000.000.000.000.000
141.346.596.467.482.000,0
85.334.900.489.843.600,0
33.695.718.300.612.000,0
543.996.522.396.063.000,1.000.000.000.000.000.000
-94.701.556.270.934.000,0
-100.440.404.713.790.000,0
-189.106.813.172.872.000,1.000.000.000.000.000.000
470.644.807.677.272.000,1.000.000.000.000.000.000
115.914.386.219.437.000,0
-89.115.155.021.801.200,0
80.929.316.389.725.500,0
654.818.124.593.749.000,1.000.000.000.000.000.000
199.283.785.917.254.000,1.000.000.000.000.000.000
120.341.883.329.046.000,0
-42.882.238.829.506.300,0
5.565.311.830.975.460,0
440.832.228.604.647.000,1.000.000.000.000.000.000
5.322.417.865.475.180,0
-48.274.578.023.384.900,0
222.441.081.755.723.000,1.000.000.000.000.000.000
98.735.149.989.557.900,1.000.000.000.000.000.000
109.715.403.380.911.000,0
128.356.954.552.669.000,0
286.394.435.575.349.000,1.000.000.000.000.000.000
390.499.098.944.173.000,1.000.000.000.000.000.000
-38.198.131.400.703.600,0
89.284.477.275.957.300,0
395.741.290.638.076.000,1.000.000.000.000.000.000
239.802.407.865.247.000,1.000.000.000.000.000.000
-108.567.862.245.986.000,0
279.806.709.419.728.000,0
31.161.456.217.655.100,0
-47.299.561.530.600.900,0
450.821.198.989.159.000,1.000.000.000.000.000.000
-58.431.322.495.326.600,0
-72.950.016.338.698.700,0
51.049.120.451.511.000,0
204.682.549.124.819.000,0
342.994.445.380.055.000,1.000.000.000.000.000.000
-92.108.755.321.012.100,1.000.000.000.000.000.000
278.223.719.940.307.000,1.000.000.000.000.000.000
508.999.747.681.464.000,1.000.000.000.000.000.000
535.561.779.719.461.000,1.000.000.000.000.000.000
111.978.491.862.430.000,0
27.035.363.042.889.100,0
619.067.043.453.681.000,1.000.000.000.000.000.000
256.744.228.804.733.000,1.000.000.000.000.000.000
364.691.114.254.632.000,1.000.000.000.000.000.000
540.474.992.139.387.000,1.000.000.000.000.000.000
-45.655.220.001.350.300,0
111.125.903.373.074.000,0
-42.841.226.762.888.800,0
179.072.568.487.459.000,0
243.120.832.211.715.000,0
518.149.806.771.541.000,1.000.000.000.000.000.000
88.813.321.057.682.500,0
348.413.911.619.684.000,1.000.000.000.000.000.000
50.904.140.350.339.900,0
270.480.484.380.309.000,1.000.000.000.000.000.000
485.206.791.670.184.000,1.000.000.000.000.000.000
27.466.164.718.763.800,0
-47.133.630.646.546.000,0
684.844.845.761.897.000,1.000.000.000.000.000.000
384.889.141.718.136.000,1.000.000.000.000.000.000
644.077.190.825.356.000,1.000.000.000.000.000.000
-86.949.611.813.015.900,0
170.874.123.583.190.000,1.000.000.000.000.000.000
47.844.903.643.950.300,0
636.656.648.214.189.000,1.000.000.000.000.000.000
-58.434.018.204.167.900,0
-59.272.807.407.712.900,0
374.279.877.743.691.000,1.000.000.000.000.000.000
-123.770.100.976.016.000,0
345.844.268.597.885.000,1.000.000.000.000.000.000
43.097.000.751.751.000,0
630.765.298.212.839.000,1.000.000.000.000.000.000
30.693.728.293.132.200,0
356.379.461.607.172.000,1.000.000.000.000.000.000
2.245.445.995.737.870,0
-30.973.804.633.496.500,0
542.474.137.601.227.000,1.000.000.000.000.000.000
476.935.509.758.762.000,1.000.000.000.000.000.000
216.287.204.778.552.000,0
464.895.576.303.146.000,1.000.000.000.000.000.000
377.527.093.998.492.000,1.000.000.000.000.000.000
-141.646.716.847.414.000,0
104.461.239.341.703.000,1.000.000.000.000.000.000
48.433.097.989.661.100,0
26.166.793.441.168.600,0
-65.024.575.156.676.200,0
-120.666.549.999.154.000,0
435.100.004.233.269.000,1.000.000.000.000.000.000
-19.732.360.736.928.200,0
71.751.666.579.861.800,0
320.998.826.126.030.000,1.000.000.000.000.000.000
29.966.810.583.890.000,0
151.140.092.311.905.000,1.000.000.000.000.000.000
-124.364.073.305.954.000,0
161.402.303.949.578.000,0
482.382.064.875.141.000,1.000.000.000.000.000.000
297.401.662.017.296.000,1.000.000.000.000.000.000
-264.586.787.794.516.000,1.000.000.000.000.000.000
429.115.417.113.647.000,1.000.000.000.000.000.000
63.447.011.343.043.000,0
48.327.157.785.066.100,0
206.115.779.889.840.000,1.000.000.000.000.000.000
-146.094.848.308.537.000,0
-16.856.743.402.694.800,0
20.189.996.016.004.200,0
29.449.667.271.468.200,0
5.874.546.244.971.870,0
568.081.574.624.167.000,1.000.000.000.000.000.000
103.401.414.183.545.000,0
616.920.832.110.984.000,1.000.000.000.000.000.000
106.238.177.209.732.000,0
-79.123.614.189.593.200,0
23.304.698.722.600.800,0
14.460.393.560.347.200,0
52.220.737.256.597.600,0
302.963.089.740.171.000,1.000.000.000.000.000.000
-52.195.997.300.974.200,0
33.086.545.988.199.100,1.000.000.000.000.000.000
-1.637.812.860.531.470,0
599.395.944.672.848.000,1.000.000.000.000.000.000
66.659.986.574.146.800,0
148.906.297.071.293.000,0
4.053.422.377.913.460,0
63.841.762.849.247.200,1.000.000.000.000.000.000
-97.179.106.724.152.300,0
-167.210.945.051.597.000,0
744.702.564.255.799.000,1.000.000.000.000.000.000
-169.909.270.898.422.000,0
28.390.126.245.844.900,0
74.808.216.325.661.400,0
362.458.349.634.027.000,1.000.000.000.000.000.000
195.040.545.555.565.000,0
232.837.378.258.128.000,0
-69.467.089.132.761.000,0
94.615.177.628.719.000,1.000.000.000.000.000.000
36.047.372.380.621.900,0
-147.372.032.860.442.000,0
554.355.414.187.960.000,1.000.000.000.000.000.000
792.337.085.226.025.000,1.000.000.000.000.000.000
-182.714.743.953.140.000,0
96.917.688.855.439.000,0
45.749.592.549.003.600,0
168.505.020.304.200.000,0
193.909.737.462.480.000,0
-85.458.388.725.609.500,0
588.820.605.504.060.000,1.000.000.000.000.000.000
468.270.584.662.211.000,1.000.000.000.000.000.000
70.416.882.300.920.300,0
5.545.784.926.491.900,0
-42.591.938.586.796.400,0
400.389.081.812.281.000,1.000.000.000.000.000.000
143.360.462.102.406.000,1.000.000.000.000.000.000
80.479.682.587.335.800,1.000.000.000.000.000.000
520.079.613.343.787.000,1.000.000.000.000.000.000
-2.124.256.609.216.460,0
569.619.250.561.996.000,1.000.000.000.000.000.000
596.910.121.755.705.000,1.000.000.000.000.000.000
-7.981.171.589.518.400,0
177.054.072.097.049.000,0
-89.089.216.920.069.800,0
-93.432.818.547.441.900,0
-172.146.278.828.351.000,0
310.776.650.477.154.000,1.000.000.000.000.000.000
-52.693.891.346.718.900,0
86.004.747.161.850.000,1.000.000.000.000.000.000
108.843.590.082.197.000,0
156.397.812.975.610.000,0
193.619.507.144.702.000,1.000.000.000.000.000.000
-108.525.364.500.429.000,0
96.754.339.769.084.000,0
-35.679.539.973.090.100,0
799.371.444.447.894.000,1.000.000.000.000.000.000
25.165.623.043.265.100,0
522.944.636.539.414.000,1.000.000.000.000.000.000
468.980.959.000.604.000,1.000.000.000.000.000.000
-120.214.337.758.650.000,0
24.064.670.479.284.800,0
453.447.840.848.031.000,1.000.000.000.000.000.000
-75.236.246.682.565.300,0
-156.068.791.855.700.000,0
190.087.809.472.788.000,1.000.000.000.000.000.000
287.031.931.576.104.000,1.000.000.000.000.000.000
1.138.474.379.143.590,0
-70.010.912.063.405.200,0
118.612.656.109.531.000,0
-3.695.376.895.034.250,0
636.810.516.446.528.000,1.000.000.000.000.000.000
-288.751.989.699.401.000,0
3.138.201.550.601.560,0
183.792.669.877.109.000,1.000.000.000.000.000.000
-98.081.417.416.451.600,0
759.007.035.610.116.000,1.000.000.000.000.000.000
108.517.695.089.877.000,0
-32.236.943.400.996.700,0
138.872.004.745.450.000,1.000.000.000.000.000.000
-60.059.067.944.599.800,1.000.000.000.000.000.000
422.385.299.976.512.000,1.000.000.000.000.000.000
-75.446.639.242.544.900,0
626.728.260.686.187.000,1.000.000.000.000.000.000
34.743.847.114.632.900,0
163.554.713.652.794.000,0
-40.479.367.565.879.400,0
105.729.530.153.459.000,0
240.960.242.931.059.000,1.000.000.000.000.000.000
130.923.466.219.966.000,0
596.761.942.657.592.000,1.000.000.000.000.000.000
28.757.876.711.316.900,0
2.350.845.914.241.890,0
19.957.827.774.829.900,0
-68.461.518.629.803.000,0
-14.675.545.936.427.000,0
120.291.473.926.261.000,0
526.058.789.540.475.000,1.000.000.000.000.000.000
531.206.782.178.357.000,1.000.000.000.000.000.000
42.046.041.038.094.000,0
678.214.417.132.108.000,1.000.000.000.000.000.000
214.402.602.251.608.000,1.000.000.000.000.000.000
499.747.214.333.694.000,1.000.000.000.000.000.000
-110.592.838.861.127.000,0
47.779.852.728.791.400,0
-44.889.975.834.818.100,0
2.691.122.068.773.020,0
23.082.603.589.478.400,1.000.000.000.000.000.000
773.121.274.546.466.000,1.000.000.000.000.000.000
106.057.150.378.652.000,0
-84.929.243.345.880.500,0
-19.214.322.380.774.100,0
-188.991.218.816.321.000,0
415.675.081.217.004.000,1.000.000.000.000.000.000
137.930.030.826.472.000,0
-143.429.593.022.071.000,0
296.828.041.269.073.000,1.000.000.000.000.000.000
-5.694.463.035.559.210,0
-29.236.468.418.565.200,0
-118.423.085.155.814.000,0
141.162.907.201.578.000,0
-17.951.325.635.932.300,0
13.544.233.609.157.500,1.000.000.000.000.000.000
672.519.802.908.334.000,1.000.000.000.000.000.000
-3.431.383.387.058.320,0
622.884.916.615.446.000,1.000.000.000.000.000.000
-29.259.813.010.222.500,0
714.519.662.205.883.000,1.000.000.000.000.000.000
204.749.247.844.825.000,0
673.168.269.099.513.000,1.000.000.000.000.000.000
-230.063.496.899.759.000,0
129.759.755.670.004.000,1.000.000.000.000.000.000
54.230.671.068.377.400,0
-26.899.359.239.681.500,0
44.426.224.886.821.000,1.000.000.000.000.000.000
23.736.121.148.806.300,0
311.613.954.022.277.000,1.000.000.000.000.000.000
14.534.507.515.858.300,0
-38.576.663.494.957.900,0
573.654.813.900.361.000,1.000.000.000.000.000.000
-75.773.750.375.950.500,0
143.445.866.061.612.000,0
-4.668.087.816.896.780,0
372.831.513.200.566.000,1.000.000.000.000.000.000
820.168.070.691.457.000,1.000.000.000.000.000.000
70.962.591.539.590.200,0
-67.058.996.572.489.800,0
39.233.722.886.415.000,0
-17.703.046.885.891.800,0
246.030.495.941.662.000,1.000.000.000.000.000.000
-51.045.490.688.946.800,0
16.777.635.806.304.500,0
435.940.932.554.670.000,1.000.000.000.000.000.000
-26.572.071.053.574.600,0
52.507.887.104.111.900,0
-45.329.580.651.118.100,0
555.248.634.933.350.000,1.000.000.000.000.000.000
350.199.317.084.876.000,1.000.000.000.000.000.000
664.433.270.612.194.000,1.000.000.000.000.000.000
-3.537.383.317.863.460,0
40.393.576.666.118.800,0
-10.502.479.035.533.600,0
82.165.802.937.884.700,0
346.287.673.262.012.000,1.000.000.000.000.000.000
618.140.527.370.012.000,1.000.000.000.000.000.000
-126.845.585.412.369.000,0
508.206.621.693.940.000,1.000.000.000.000.000.000
386.285.831.302.361.000,1.000.000.000.000.000.000
-77.546.754.646.708.000,0
1.497.509.776.102.930,0
-30.177.214.155.455.100,0
60.073.822.897.278.400,0
255.609.872.880.444.000,1.000.000.000.000.000.000
497.498.430.206.259.000,1.000.000.000.000.000.000
-45.401.405.660.389.900,0
181.180.022.461.862.000,1.000.000.000.000.000.000
94.543.975.476.800.200,0
-2.866.975.638.578.970,0
26.658.332.315.278.800,0
210.852.659.644.937.000,1.000.000.000.000.000.000
-21.071.290.752.867.500,0
469.868.578.375.310.000,1.000.000.000.000.000.000
1.935.048.622.325.890,0
384.520.877.840.709.000,1.000.000.000.000.000.000
-61.366.662.110.946.200,0
172.601.198.825.949.000,0
-107.059.961.593.316.000,0
9.951.177.988.720.030,0
237.237.093.710.130.000,1.000.000.000.000.000.000
-129.505.390.237.345.000,0
32.744.989.047.162.100,0
461.182.911.043.804.000,1.000.000.000.000.000.000
666.679.357.752.808.000,1.000.000.000.000.000.000
75.238.865.345.626.800,0
-2.993.031.660.757.850,0
260.393.026.945.932.000,1.000.000.000.000.000.000
-184.456.780.269.036.000,0
473.951.909.016.918.000,1.000.000.000.000.000.000
-21.408.752.199.336.400,0
-36.818.736.357.524.800,0
599.185.613.500.974.000,1.000.000.000.000.000.000
116.529.884.401.318.000,0
-30.485.135.179.061.400,0
-89.713.215.272.473.700,1.000.000.000.000.000.000
478.361.362.204.206.000,1.000.000.000.000.000.000
450.568.448.125.152.000,1.000.000.000.000.000.000
-67.406.026.138.763.600,0
-20.937.783.201.896.200,0
-189.703.299.883.792.000,0
-5.391.037.782.018.910,0
110.306.000.519.974.000,0
723.257.540.259.724,0
-49.049.884.695.012.200,0
65.036.076.590.750.200,0
55.740.415.943.274.800,0
181.166.848.872.987.000,0
-28.176.217.219.657.100,0
43.543.592.104.349.100,1.000.000.000.000.000.000
-43.958.033.654.100.300,0
308.752.489.799.755.000,1.000.000.000.000.000.000
381.182.908.457.580.000,1.000.000.000.000.000.000
299.546.805.366.001.000,1.000.000.000.000.000.000
371.353.202.701.807.000,1.000.000.000.000.000.000
557.763.902.599.467.000,1.000.000.000.000.000.000
631.696.175.941.418.000,1.000.000.000.000.000.000
278.680.918.178.186.000,1.000.000.000.000.000.000
565.546.043.178.269.000,1.000.000.000.000.000.000
46.267.669.342.332.800,0
279.460.119.387.330.000,1.000.000.000.000.000.000
95.903.173.170.656.800,0
139.297.733.275.283.000,0
96.844.674.153.683.800,0
848.809.593.327.022.000,1.000.000.000.000.000.000
90.472.930.499.113.200,0
84.548.010.438.842.300,0
45.217.352.663.247.800,0
441.571.025.753.472.000,1.000.000.000.000.000.000
-70.974.758.052.811.100,0
78.041.181.660.641.100,0
204.927.864.948.522.000,0
853.129.553.245.443.000,1.000.000.000.000.000.000
-24.313.790.554.639.800,0
15.544.180.344.296.800,0
-74.988.403.213.434.500,0
-49.707.067.650.151.100,0
11.770.222.649.333.600,0
261.284.853.578.294.000,1.000.000.000.000.000.000
604.444.871.344.049.000,1.000.000.000.000.000.000
194.131.102.153.609.000,1.000.000.000.000.000.000
355.895.534.564.925.000,1.000.000.000.000.000.000
697.153.292.894.628.000,1.000.000.000.000.000.000
88.059.430.812.643.700,0
-28.751.963.705.499.400,0
258.441.179.645.615.000,1.000.000.000.000.000.000
330.949.657.951.459.000,1.000.000.000.000.000.000
-16.667.470.950.586.400,0
683.996.701.269.927.000,1.000.000.000.000.000.000
118.891.048.633.945.000,0
341.388.030.138.467.000,1.000.000.000.000.000.000
76.241.874.841.955.000,0
611.017.097.431.020.000,1.000.000.000.000.000.000
-201.647.299.943.407.000,0
72.165.593.563.668.800,0
-160.010.581.336.780.000,0
775.421.462.474.933.000,1.000.000.000.000.000.000
-79.620.847.404.842.000,0
105.153.352.892.374.000,0
2.027.128.307.881.070,0
-128.145.878.420.788.000,0
485.358.480.474.331.000,1.000.000.000.000.000.000
132.652.303.995.101.000,0
-34.099.761.773.064.600,0
792.272.450.219.333.000,1.000.000.000.000.000.000
-3.736.224.345.711.980,0
265.826.801.444.655.000,1.000.000.000.000.000.000
-59.399.658.709.229.100,0
122.554.461.156.156.000,0
52.110.995.711.960.600,0
206.567.930.143.836.000,1.000.000.000.000.000.000
587.077.265.779.516.000,1.000.000.000.000.000.000
4.106.076.262.867.470,0
141.870.592.379.132.000,0
412.256.066.351.280.000,1.000.000.000.000.000.000
-257.294.527.741.359.000,0
352.859.705.607.920.000,1.000.000.000.000.000.000
5.725.735.599.808.880,0
30.361.728.971.856.300,0
-49.651.833.304.569.300,0
508.221.421.818.286.000,1.000.000.000.000.000.000
-4.509.866.217.885.770,0
-40.557.671.132.839.000,0
599.306.123.199.079.000,1.000.000.000.000.000.000
-16.355.600.909.088.600,0
-89.983.605.154.032.400,0
36.676.207.734.802.000,0
556.993.769.517.739.000,1.000.000.000.000.000.000
120.954.964.630.147.000,0
124.867.056.961.671.000,0
-64.019.416.582.027.200,0
635.232.605.066.195.000,1.000.000.000.000.000.000
-58.716.017.869.750.400,0
246.617.838.238.866.000,0
467.163.094.017.578.000,1.000.000.000.000.000.000
1.066.182.241.880.290.000,1.000.000.000.000.000.000
-64.506.301.032.035.400,0
322.318.888.328.541.000,1.000.000.000.000.000.000
-19.406.129.927.576.400,0
52.792.196.140.400.400,0
412.727.899.778.801.000,1.000.000.000.000.000.000
-13.306.556.259.024.100,0
9.010.132.152.687.120,0
8.913.415.083.274.810,0
-7.223.884.561.849.430,0
-7.537.904.823.287.460,0
76.416.562.879.177.100,0
752.034.345.928.565.000,1.000.000.000.000.000.000
183.835.908.563.485.000,0
79.160.676.996.775.800,0
122.866.460.828.496.000,0
6.096.833.693.441.500,0
-82.073.897.073.002.300,0
513.259.427.504.569.000,1.000.000.000.000.000.000
112.580.055.747.890.000,1.000.000.000.000.000.000
-20.251.690.725.939.500,0
105.824.959.607.627.000,0
106.497.884.449.106.000,0
8.454.466.126.088.790,0
64.024.947.086.869.100,0
22.720.014.427.906.900,0
261.814.653.004.734.000,1.000.000.000.000.000.000
122.873.381.040.903.000,0
34.621.839.073.723.700,0
218.758.288.833.600.000,1.000.000.000.000.000.000
132.100.704.429.444.000,1.000.000.000.000.000.000
389.638.168.880.169.000,1.000.000.000.000.000.000
350.896.129.127.012.000,1.000.000.000.000.000.000
-204.985.954.092.556.000,0
-117.087.279.118.731.000,0
246.377.992.063.064.000,1.000.000.000.000.000.000
57.369.027.742.079.200,0
29.306.998.599.289.900,0
719.384.691.498.909.000,1.000.000.000.000.000.000
-8.403.150.545.681.510,0
862.607.454.534.343.000,1.000.000.000.000.000.000
54.392.820.646.279.300,0
34.362.978.963.658.000,0
159.483.671.445.862.000,0
-7.422.299.899.459.540,0
274.306.656.557.577.000,1.000.000.000.000.000.000
-20.275.904.447.062.900,0
209.015.192.744.273.000,0
26.894.755.313.056.100,0
401.339.648.956.569.000,1.000.000.000.000.000.000
19.998.567.742.313.800,0
34.370.146.608.749.300,0
-150.260.760.590.263.000,0
-171.694.122.784.430.000,0
71.930.755.898.460.700,0
-106.101.091.785.273.000,0
-7.060.193.608.743.010,0
-88.854.390.627.596.800,0
120.506.175.077.121.000,0
290.782.631.518.281.000,1.000.000.000.000.000.000
119.421.185.369.364.000,0
34.325.192.338.414.100,0
-56.889.776.692.304.500,0
225.114.927.399.671.000,1.000.000.000.000.000.000
736.281.340.432.810.000,1.000.000.000.000.000.000
-204.203.034.123.392.000,0
359.242.931.591.182.000,1.000.000.000.000.000.000
413.108.718.196.048.000,1.000.000.000.000.000.000
-17.547.750.794.724.700,1.000.000.000.000.000.000
55.078.405.826.545.600,0
649.683.400.475.778.000,1.000.000.000.000.000.000
247.892.534.570.815.000,1.000.000.000.000.000.000
276.126.730.921.244.000,1.000.000.000.000.000.000
-14.876.125.295.295.900,0
-80.992.555.389.170.400,0
158.001.935.435.072.000,0
-19.758.965.884.673.600,0
19.037.724.105.931.300,0
-6.035.763.701.720.390,0
-144.351.357.951.785.000,0
-62.036.161.963.588.500,0
98.895.514.217.798.200,0
708.020.497.319.888.000,1.000.000.000.000.000.000
-72.446.906.490.786.000,0
622.725.330.498.901.000,1.000.000.000.000.000.000
365.032.185.299.117.000,1.000.000.000.000.000.000
-204.160.256.631.191.000,0
267.716.486.578.234.000,1.000.000.000.000.000.000
-24.960.129.988.132.600,0
725.562.227.558.211.000,1.000.000.000.000.000.000
-146.649.623.148.522.000,0
127.538.092.352.930.000,1.000.000.000.000.000.000
625.071.386.470.152.000,1.000.000.000.000.000.000
771.229.222.056.678.000,1.000.000.000.000.000.000
74.530.013.964.997.500,0
-62.015.722.598.222.500,0
-135.935.094.906.202.000,0
462.818.809.429.057.000,1.000.000.000.000.000.000
454.840.013.212.252.000,1.000.000.000.000.000.000
285.574.419.439.222.000,1.000.000.000.000.000.000
-117.098.983.478.404.000,0
-38.342.383.368.703.700,0
81.512.860.505.538.800,0
-118.695.956.194.355.000,0
605.448.751.267.161.000,1.000.000.000.000.000.000
13.705.725.971.894.700,0
-1.951.604.315.824.610,0
-19.519.774.128.687.100,0
-15.822.128.368.571.100,0
-91.859.009.143.679.800,0
13.516.529.390.815.100,0
287.875.206.946.394.000,1.000.000.000.000.000.000
722.735.479.426.017.000,1.000.000.000.000.000.000
-417.248.110.644.710.000,0
-83.235.406.349.156.600,0
-3.056.786.615.210.120,0
-122.094.434.787.926.000,0
201.219.771.996.654.000,1.000.000.000.000.000.000
479.474.793.843.743.000,1.000.000.000.000.000.000
146.913.170.943.819.000,0
69.277.915.365.761.500,0
441.623.657.255.197.000,1.000.000.000.000.000.000
596.340.324.749.922.000,1.000.000.000.000.000.000
314.255.929.059.676.000,1.000.000.000.000.000.000
71.495.490.094.301.500,0
-67.478.939.417.071.700,0
579.763.610.266.500.000,1.000.000.000.000.000.000
253.139.190.133.361.000,1.000.000.000.000.000.000
113.193.238.271.673.000,0
1.375.701.085.913.170,0
691.124.193.315.342.000,1.000.000.000.000.000.000
-6.468.804.459.169.940,0
-7.257.755.456.023.140,0
-3.553.954.410.395.890,0
189.005.644.218.805.000,1.000.000.000.000.000.000
600.562.201.697.488.000,1.000.000.000.000.000.000
456.247.510.903.092.000,1.000.000.000.000.000.000
66.461.104.932.191.900,0
-80.349.826.963.320.900,0
205.272.778.403.186.000,1.000.000.000.000.000.000
109.054.970.768.816.000,0
212.862.266.534.755.000,1.000.000.000.000.000.000
79.900.422.611.235.500,0
12.161.169.639.724.600,0
21.072.282.359.369.800,0
-29.432.358.763.159.600,0
707.368.165.339.034.000,1.000.000.000.000.000.000
-1.375.014.450.404.510,0
89.469.563.682.508.900,0
-65.449.149.928.325.500,0
-128.119.557.158.421.000,0
-132.978.854.590.923.000,0
224.034.804.919.892.000,0
32.131.287.645.760.400,0
133.151.179.572.239.000,0
93.636.069.935.044.300,0
-23.900.388.310.701.400,0
-15.495.237.158.853.900,0
-20.429.260.889.628.400,0
24.107.767.594.829.600,0
71.861.485.606.898.500,0
-43.199.802.724.661.400,0
36.490.664.392.197.600,0
-208.811.231.148.795.000,0
76.822.379.518.341.200,0
65.608.949.429.286.000,0
654.305.881.779.059.000,1.000.000.000.000.000.000
-131.751.186.131.433.000,0
256.312.473.779.012.000,1.000.000.000.000.000.000
-136.636.389.644.893.000,0
534.928.764.260.456.000,1.000.000.000.000.000.000
265.934.518.791.807.000,1.000.000.000.000.000.000
-223.683.292.414.990.000,0
413.754.758.687.486.000,1.000.000.000.000.000.000
357.564.801.793.331.000,1.000.000.000.000.000.000
44.644.108.154.712.000,0
14.674.537.180.150.100,0
-150.699.618.735.841.000,0
-93.393.245.452.857.900,0
84.766.645.833.813.000,0
20.229.368.712.552.400,0
-94.374.965.218.068.900,0
-40.409.486.931.636.200,0
-132.719.564.645.970.000,0
197.491.428.227.993.000,1.000.000.000.000.000.000
18.327.549.507.616.400,0
-8.211.667.479.137.920,0
5.288.744.887.278.670,0
255.986.581.092.754.000,1.000.000.000.000.000.000
313.931.600.435.815.000,1.000.000.000.000.000.000
87.452.317.330.742.500,0
-94.213.050.979.009.000,0
-6.312.082.132.419.380,0
199.939.213.032.994.000,1.000.000.000.000.000.000
344.645.257.830.462.000,1.000.000.000.000.000.000
97.589.336.658.898.400,0
145.066.009.223.097.000,1.000.000.000.000.000.000
29.322.491.487.339.600,0
-104.822.950.690.850.000,0
-55.855.245.249.007.900,0
50.219.936.293.069.300,0
548.574.006.937.491.000,1.000.000.000.000.000.000
63.900.233.513.202.800,0
-71.062.250.754.684.200,0
181.011.443.232.402.000,1.000.000.000.000.000.000
19.601.234.747.732.400,0
121.729.816.020.777.000,0
66.816.784.173.934.400,1.000.000.000.000.000.000
-98.624.989.517.278.900,0
30.854.058.554.780.100,0
103.911.137.280.576.000,1.000.000.000.000.000.000
-81.740.021.145.889.600,0
145.644.939.898.817.000,1.000.000.000.000.000.000
706.370.357.519.351.000,1.000.000.000.000.000.000
724.675.321.135.430.000,1.000.000.000.000.000.000
-52.340.902.182.428.200,0
-95.751.270.073.991.600,0
162.128.159.745.036.000,0
40.479.738.920.990.500,0
445.739.901.334.176.000,1.000.000.000.000.000.000
-123.959.165.992.888.000,0
553.655.127.095.745.000,1.000.000.000.000.000.000
442.264.230.246.418.000,1.000.000.000.000.000.000
-71.507.710.578.947.800,0
-38.219.577.203.580.000,0
166.817.489.509.073.000,0
645.789.292.218.141.000,1.000.000.000.000.000.000
639.253.738.573.070.000,1.000.000.000.000.000.000
8.190.116.498.820.870,0
-4.192.396.064.777.660,0
-108.201.598.542.121.000,0
-71.081.189.513.055.400,0
-311.901.204.342.069.000,0
39.037.980.530.561.600,1.000.000.000.000.000.000
25.907.903.957.340.900,0
439.846.681.383.150.000,1.000.000.000.000.000.000
114.408.569.583.055.000,0
100.143.522.612.514.000,0
-94.281.914.987.983.600,0
-92.855.118.268.156.500,1.000.000.000.000.000.000
102.437.086.373.067.000,0
571.483.670.179.993.000,1.000.000.000.000.000.000
-12.828.341.423.140.700,0
391.789.649.990.107.000,1.000.000.000.000.000.000
95.046.508.838.398.100,0
-17.117.243.827.195.900,0
-97.462.965.848.978.200,0
-137.645.908.061.120.000,0
108.931.775.465.689.000,1.000.000.000.000.000.000
271.455.835.262.015.000,1.000.000.000.000.000.000
54.887.358.872.768.900,0
-153.240.749.569.416.000,0
188.717.291.246.823.000,0
228.781.347.620.228.000,0
693.053.990.919.605.000,1.000.000.000.000.000.000
185.831.742.026.920.000,0
334.383.186.053.217.000,1.000.000.000.000.000.000
-50.311.695.337.664.900,0
407.000.160.700.771.000,1.000.000.000.000.000.000
-131.004.716.442.008.000,0
482.216.026.910.613.000,1.000.000.000.000.000.000
18.538.920.028.806.700,0
37.201.029.160.439.300,0
-185.489.371.601.402.000,0
227.850.995.075.612.000,1.000.000.000.000.000.000
145.621.444.816.634.000,1.000.000.000.000.000.000
-113.860.555.533.248.000,0
43.199.242.475.462.900,0
206.715.452.226.511.000,1.000.000.000.000.000.000
-138.543.339.244.150.000,0
329.918.295.373.152.000,1.000.000.000.000.000.000
14.167.639.926.192.000,0
5.308.090.902.535.170,0
-88.413.007.240.317.100,0
-15.928.551.481.618.900,0
170.498.323.079.527.000,0
-167.646.230.860.734.000,0
-134.667.312.164.310.000,0
55.064.445.857.546.300,0
40.261.498.166.614.200,0
179.963.817.453.834.000,0
-39.933.366.757.828.300,0
-135.836.656.333.769.000,0
132.751.577.817.812.000,0
-79.563.003.297.322.000,0
80.790.116.208.778.300,0
474.669.704.606.663.000,1.000.000.000.000.000.000
843.665.473.691.989.000,1.000.000.000.000.000.000
-157.955.327.900.907.000,0
494.332.793.631.124.000,1.000.000.000.000.000.000
-38.537.549.762.090.900,1.000.000.000.000.000.000
204.783.292.117.709.000,0
475.131.607.171.066.000,1.000.000.000.000.000.000
78.666.960.995.701.000,0
182.952.894.257.041.000,0
-86.715.600.885.719.900,0
182.318.419.051.569.000,0
281.694.115.173.207.000,1.000.000.000.000.000.000
218.885.473.840.692.000,1.000.000.000.000.000.000
141.878.637.562.763.000,0
-76.624.424.168.410.300,0
55.561.991.011.216.000,0
24.484.901.845.934.200,0
205.024.382.880.078.000,0
-123.738.162.615.032.000,0
15.128.034.156.694.100,0
80.825.143.422.152.700,0
-121.385.097.491.096.000,0
-25.364.498.751.210.400,0
-151.991.340.335.946.000,0
-80.085.967.932.061.000,0
160.365.545.609.696.000,0
257.040.843.199.433.000,1.000.000.000.000.000.000
27.376.741.861.361.200,0
